tweet_created_at,tweet_text,sentiment
7/10/2020 0:29,RT OrganizerMemes Coordinated campaigns be like httpstcoB7OAQkV7Xm,pos
7/9/2020 21:13,JuanSaaa Its not  but their tenders with spicy ketchup is ,neg
7/9/2020 19:34,RT angelarherreraa Click the thread and get educated on the act,pos
7/9/2020 18:34,angelarherreraa Deal We can each order from the places above and see which ones are better ,pos
7/9/2020 18:32,angelarherreraa Okay so for tacos  Tacos el Rancho was my fav You should call before going though they might have closed due to COVID  httpstcoQFGEBUToDV,pos
7/9/2020 18:31,liitttlemermaid angelarherreraa Stuffed bell peppers ,pos
7/9/2020 18:28,angelarherreraa Ill be honest havent tried any Salvadoran food here but I found two that look really promising  httpstcofFMbzrNBKT,pos
7/9/2020 17:54,"angelarherreraa Girl What do you want Ill tell you the place to order from 

Check my lunch today  httpstconNwZZwF3ra",neg
7/9/2020 17:52,RT tayaguilera94 A very happy birthday is in order for our DigiMom chelsea_daley    ,pos
7/9/2020 2:06,"I live to fight another day For now here is a gif to describe my feelings today 

HandsOffMyBC httpstcoqkibbvZAWL",neg
7/9/2020 2:01,RT AngelaBelcamino Ban Viagra If pregnancy is Gods will so is limp dick,neg
7/9/2020 2:01,RT AngelaBelcamino Ban Viagra If pregnancy is Gods will so is limp dick,neg
7/9/2020 2:00,"RT bjoewolf Vote for mayors
Vote for state legislators
Vote for city commissioners
Vote for school board members

If you want communi",pos
7/9/2020 1:55,"RT NJGov IS YOUR CHILD TEXTING ABOUT MASKS
WTF  wear that facemask
IMO  indoors mask on
WYM  wheres your mask
CTFU  cover that face",neg
7/9/2020 1:54,RaySansbury Looking at the elected officials who are taking selfies smiling with these murals The people are not celebrating Tone deaf,pos
7/9/2020 1:51,Dont thank any cities for painting BlackLivesMatter  on their streets That is literally the bare MINIMUM Its a photo op when people ASKED FOR ACTION,neg
7/9/2020 0:34,THIS httpstconxyJm72LLI,pos
7/8/2020 21:33,httpstcooMG2c1x4V2 httpstcohrw7j99WZI,pos
7/8/2020 19:59,Aud_Wheeler GinnyTrix httpstcoADeABCfXxm,pos
7/8/2020 19:42,"Oh look A song to describe how I feel watching the realDonaldTrump administration everyday

TreasonousTrump 

httpstcoObbpW8EJcR",pos
7/8/2020 14:42,"Same story Another election The Tallahassee establishment WILL fall The people WILL lead 

VoteJackPorter httpstco1RzqWeGjCL",pos
7/8/2020 12:03,"RT JonnyGeller One of the most effective political ads Ive ever seen
httpstcoFrj4lFacDJ",pos
7/8/2020 11:53,RT SingletaryM New data reveal how many poor Americans were deprived of 500 stimulus payment for their children  httpstcoERP2Q58msg,neg
7/8/2020 11:41,RT CyrusMMcQueen I swear you cant make his shit up The White House is now investigating who leaked the Russian bounty story Mind y,pos
7/8/2020 11:37,RT MoneyOsk Yall can understand a white kid shooting up a school cuz he was bullied after 4 months of school but dont understand why an,neg
7/7/2020 23:49,"RT BenFriedman Just imagine what we could do with 130 million for affordable housing 

Instead a multibillion dollar company that gro",pos
7/6/2020 20:42,BenFriedman Harvard_Law Accurate,pos
7/6/2020 20:37,Taking a Harvard_Law prep course for 1L and they are reviewing how the constitution separates powers  between branches Do people sign up for law school without knowing this ,pos
7/6/2020 19:44,MailTheVoteFL DemCastFL httpstcotrF7JUs5Y4,pos
7/6/2020 18:52,RT Aud_Wheeler Cant wait until AnnaForFlorida is protecting us as governor  httpstcoKjB1SSLPlC,pos
7/6/2020 18:08,Thank you  youre my favorite fan  httpstcoapflHYgeqx httpstcoP8MaAy7LQn,pos
7/6/2020 18:08,Thank you  youre my favorite fan  httpstcoapflHYgeqx httpstcoP8MaAy7LQn,pos
7/6/2020 12:55,OrganizerMemes It means vols are marked as scheduled or invited but after the event the FO didnt close the shift and mark it as completed or no show,neg
7/6/2020 0:52,"RT XzavierJJ Im screaming
httpstcowVPy22k4FH",neg
7/5/2020 18:18,RT ProjectLincoln No sleep till Biden,neg
7/4/2020 17:14,OrganizerMemes httpstcoU4xKJ0GrPI httpstcoGUS12irlBC,pos
7/4/2020 17:03,"RT OrganizerMemes I got hard asked into phone banking this Independence Day with FlaDems 

Thank you to 1BrookeChristy and Aud_Wheele",pos
7/4/2020 13:09,"RT VamosDemocratas  O R L A N D O

Nos acompañará
votelopezfor77 candidato a la Cámara de Representantes FL77
Mari Carmen Apont",pos
7/4/2020 3:17,RT K_JeanPierre Friday mood httpstco10Axaflc40,pos
7/4/2020 2:58,It took me an hour to figure out the things in their hair were mics  Hamilfilm httpstconDDKZE0k5q,pos
7/4/2020 2:47,RT FlaDems httpstcojF5EJHl8iM,pos
7/4/2020 1:30,"RT FlaDems One of the most patriotic things you can do this weekend is register to vote 

Pass it on

httpstcoLgS7MqbsKQ",pos
7/4/2020 1:28,"This is tragic They had great food and THE BEST smoothies 

Buy local and urge your elected officials to make sure dollars meant for small businesses GO TO small businesses httpstcoK2FCFbY1fv",pos
7/4/2020 1:03,Aud_Wheeler plyerthillips I have literally been planning a trip to Tallahassee so I could eat there one last time before moving,pos
7/4/2020 1:02,Aud_Wheeler plyerthillips WHAT No When,neg
7/4/2020 0:58,Lowkey I ate at every restaurant featured on andrewzimmern episode of Orlando  they are deff some of my favs but I dont think they were the citybeautifuls best We have some tough competition  httpstco2FoFHlehZf,pos
7/4/2020 0:51,zaldivarismo Ooohhh boy  only if you manage it ,pos
7/4/2020 0:42,ellebellepics DoorDash UberEats YES I have been trying to pick up food while on walks or drives to the dog park instead of using UberEats so the business can keep more of the profits,pos
7/4/2020 0:39,NathanB_FlaDems I still need to take some photography classes from you ,pos
7/4/2020 0:38,chelsea_daley Yay It gives me an excuse to keep ordering out and help my favs during COVID lol,pos
7/4/2020 0:31,Thinking about mixing my little hobby of photography and love of food to highlight local businesses and their owners What yall think ,pos
7/4/2020 0:31,Thinking about mixing my little hobby of photography and love of food to highlight local businesses and their owners What yall think ,pos
7/4/2020 0:28,RT chelsea_daley Election Day is four months away,pos
7/3/2020 22:57,A city is only as good as its local food You cant change my mind,pos
7/3/2020 22:54,wildtrevor_ It honestly looked more beautiful I low key took a bite before this pic and tried to hide it ,pos
7/3/2020 22:53,plyerthillips Mannnnn I crave Tallahassee food Between 509 and Soul Vegg  Ill never be the same ,neg
7/3/2020 21:52,RT CamrynHicks Im really aging myself with my meme selection but you get the point httpstcoERiougAwOe,pos
7/3/2020 21:49,"Bet your lunch wasnt as good as mine  

Order from a local pitmaster today  httpstco6IZBdVidhA",neg
7/3/2020 1:31,Can I count on you to make calls this Indepence Day to free us from realDonaldTrump  DefeatTrump  httpstcov5tQ0eyL2e httpstcocEVa0e64F9,pos
7/2/2020 23:55,RT FlaDems WATCH FL is leading the US in COVID19 cases due to Trumps failed response Now hes bringing the RNC Convention to Jackson,neg
7/2/2020 19:57,RT RaySansbury We have a lot of complex issues for which simple solutions have been offered  But we got the WRONG MFs in government ,neg
7/2/2020 19:56,ThomsenDrake zaldivarismo,pos
7/2/2020 18:02,"RT marianalesandra Florida deserves more than a  in the Governors Mansion 

Lets elect a Queen  

cc AnnaForFlorida FlaPol https",pos
7/2/2020 17:40,httpstcoLKF3zCBPMw httpstcodhU8YzKvim,pos
7/2/2020 17:37,RT connerjure im gonna starting ing people,pos
7/2/2020 17:18,CAN I RT THIS A MILLION TIMES  httpstcoYdAMTgmUV3,pos
7/2/2020 16:39,"I cannot take all that credit VicKelly9 lyssagleisher and so many others made it possible 

FlaDemsFam httpstco037zoXMeHY",pos
7/2/2020 13:58,RT Aud_Wheeler because politics is ALWAYS personal,pos
7/2/2020 1:18,RT OrangeDemsFL Virtual Gala Tickets on Sale Now  httpstcorolz4gurVL httpstcodeZ2Y2EsL0,pos
7/2/2020 1:11,"RT FlaDems This is how we win Florida back for THE people
 FlaPol MailTheVoteFL httpstcoyKuWfansDV",pos
7/1/2020 19:10,I see so many familiar faces  you ALL are doing amazing work httpstcoXcd8QPrbgf,pos
7/1/2020 19:10,I see so many familiar faces  you ALL are doing amazing work httpstcoXcd8QPrbgf,pos
7/1/2020 18:55,RT AttorneyCrump This is Patrick Creath Jr a known member of the KKK He shot his daughters Black boyfriend 3 times  trying to KILL h,neg
7/1/2020 17:31,"citybeautiful local restaurants are so thankful for ordering togo meals Show a local business some love today 

Jaber Lebanese Cuisine is AMAZING Show them some love first httpstco5a2YvrurBy",pos
7/1/2020 1:04,RT ida_v_e GovRonDeSantis signs SB664 Everify into law As essential farmworkers do the noble amp extraordinarily hard work of keeping,pos
7/1/2020 0:59,RT Tavitafaamausil I be like I know a spot then go by myself,pos
9/26/2020 17:31,RT pizarrdi_ Signup here  httpstcoPZbkdER5Mx httpstcoWyzyv812q7,pos
9/23/2020 12:29,RT pattonoswalt SO STOP HIM GODDAMIT,neg
9/21/2020 23:44,RT crankycarp me and my three active vols getting ready for gotv httpstcotIqSV8qEfP,pos
9/18/2020 23:54,RT nprpolitics Justice Ruth Bader Ginsburg Champion Of Gender Equality Dies At 87 httpstcoV0b7oSFYPy,pos
9/7/2020 9:40,RT Ilhan Friendly reminder that the votebymail fraud rate is 000006,neg
9/1/2020 17:38,RT CoryBooker Was it something I said,pos
8/22/2020 20:25,RT ewarren Enough is enough The Board of Governors must remove Postmaster General Louis DeJoy and reverse the damaging policies hes ena,neg
8/21/2020 20:07,RT RobertShermanTV A golf cart rally in support of JoeBiden has just gotten underway here in The Villages httpstcowF7sJZpGv6,pos
8/21/2020 20:07,RT RobertShermanTV A golf cart rally in support of JoeBiden has just gotten underway here in The Villages httpstcowF7sJZpGv6,pos
8/18/2020 15:15,RT CoryBooker I miss Obama and I miss her husband too DemConvention,neg
8/12/2020 13:46,RT FlaDems The BidenHarris2020 ticket is a winning ticket  httpstcoJR6sUiEPxQ,pos
8/12/2020 11:32,RT espinosaawendy Netflix is definitely convenient but Blockbuster was an EXPERINCE looking through all the aisles for a movie and picki,pos
8/12/2020 0:32,"RT FlaDems BREAKING  JoeBiden has chosen KamalaHarris as his running mate 

RT if youre ready to make history TeamJoe httpstco",pos
8/12/2020 0:31,RT JRubinBlogger Wow College without college football would be  about education,pos
8/2/2020 23:00,"RT FlaDems Just popping in to see if youre registered to vote  
httpstcocQ5cqyBKIV httpstcomGVfg3nDW4",pos
7/29/2020 15:22,"Come virtually train and phone bank with ya girl this Saturday 123pm as we call voters to help them register for vote by mail JoeBiden Biden2020 BidenForFL 
httpstcohVdwbeTNn4",pos
7/28/2020 12:16,RT emilyxoxobowers Every time someone signs up for a volunteer shift an angel gets its wings Help an angel out and sign up for my even,pos
7/26/2020 16:14,RT darrinlance Humbling to see repjohnlewis being escorted by police via horsedrawn carriage across Edmund Pettus Bridge where 55 years,pos
7/26/2020 4:16,RT BerniceKing httpstco4DtSKnw7Ic,pos
7/24/2020 13:09,httpstcovAhAG3eUGA,pos
7/24/2020 3:06,RT renn_shelby why  am  i still ordering clothes when no one is going to see me because were literally,neg
7/23/2020 22:09,RT ABC BREAKING Pres Trump says he is cancelling Jacksonville FL portion of Republican National Convention citing states surge in C,neg
7/23/2020 12:11,Dodging deer and sprinklers has to be the best part of my morning run,pos
7/22/2020 1:55,RT manashooshtari checking twitter after a meeting httpstcojWgowo9Ecl,pos
7/21/2020 20:39,RT MinaamEllahi Best thing Ive read  httpstcoUk3Tq4iw85,pos
7/21/2020 20:35,RT mayarrosenberg I think he was just wondering if everyone in your house made a plan to vote yet,pos
7/21/2020 17:16,RT PeteButtigieg If voting by mail is good enough for the president the vice president and people like me when I served overseas it sh,pos
7/21/2020 17:16,RT PeteButtigieg If voting by mail is good enough for the president the vice president and people like me when I served overseas it sh,pos
7/20/2020 12:39,These kids taught me so much and made my heart so full Missing them and their sweet sweet smiles today and everyday  malawi throwback httpstco2B7cHnx4UY,pos
7/20/2020 4:12,RT ClimateReality A Black child that ends up getting asthma by living near these plants is three to four times more likely to be rushe,pos
7/19/2020 0:38,RT nimbimm A lot of stuff pisses me off but antihomeless architecture has to be up there httpstcoIJ0O25CCNm,neg
7/18/2020 12:29,RT ProjectLincoln He risked his life so that the country could be better Thank you for teaching us about good trouble Congressman,pos
7/18/2020 3:39,"RT FlaDems Rest In Peace Congressman John Lewis

We will never forget the legacy youve left and will continue to fight for equality and",pos
7/17/2020 0:59,RT Themariosaurus Watching other countries recover from covid while my country thinks its a political stunt and we gotta start all over a,pos
7/16/2020 15:28,"RT FlaDems JoeBiden s Clean Energy plan 
Fights climate change 
Creates Jobs 
Protects our planet 

Florida approves FlaPol Tea",pos
7/16/2020 14:03,RT cocoxbee This is how boys think girls getting ready is When in reality everybodys stressing ones makeup isnt going right and the,pos
7/16/2020 13:59,RT OfficialMLK3 No justice  No peace ,neg
7/16/2020 13:57,RT ariynovy Sign this petition,pos
7/16/2020 13:55,Anyone else stare at their own box on zoom meetings the entire time just to make sure you dont look weird nothing embarrassing is happening behind you No just me Okay,pos
7/16/2020 1:52,RT XoJxnnifer buying a new outfit for every single occasion is one of my worst habits,neg
7/15/2020 4:20,RT cameramanjake Now thats how you shoot brown skin,neg
7/15/2020 4:12,RT lisalibrarian So puzzled that schools cant regulate if students wear a mask but can measure shirt hems adjudicate whether a top is s,pos
7/15/2020 0:50,_AyeNessaPiie Keep ya head up queen  sending love your way,pos
7/15/2020 0:49,RT ewarren Abolish the death penalty,neg
7/15/2020 0:42,Officially a field organizer for the Florida Democratic Party God is too good,pos
7/14/2020 14:15,"RT RBReich Remember when Trump used to criticize President Obama for golfing

So far his golf trips have cost taxpayers 137000000  3",neg
7/14/2020 14:15,"RT RBReich Remember when Trump used to criticize President Obama for golfing

So far his golf trips have cost taxpayers 137000000  3",neg
7/14/2020 5:09,RT ClimateReality We need bold action to expand clean energy create green jobs and ensure a just recovery from COVID19 Were training,pos
7/14/2020 4:26,"RT JenAshleyWright US If only there were some way to beat coronavirus but no one knows

Every country thats beaten COVID We listene",neg
7/14/2020 3:12,RT huloOou croc pot httpstcogqe7WQJCSC,pos
7/14/2020 3:09,Missing my rays of sunshine a little extra today  throwback malawi Queens femaleeducation httpstcoEEvSexPBXs,pos
7/14/2020 2:17,RT jxnnylxe yall really learned nothing FROM ZOOTOPIA AND THE LORAX RACISMDISCRIMINATION CAPITALISMMONOPOLY,pos
7/14/2020 1:04,RT GideonResnick httpstco4ZvwirwYma,pos
7/14/2020 0:59,RT yaffaxburin yall  my hijab came off at the beach today and a black woman came up to me and gave me her bikini cover and said my w,pos
7/14/2020 0:58,RT Miss_Candis Just in case you thought the protests magically disappeared they didnt The media did httpstcoD4ygrny6yt,neg
7/13/2020 23:46,The first step to achieving your goals is deciding to commit 910 if you didnt get what you wanted its because you said no to yourself first,pos
7/12/2020 23:40,RT thehill Pressley hits DeVos over reopening schools I wouldnt trust you to care for a house plant let alone my child httpstcoG,neg
7/12/2020 23:38,RT amandacarpenter Heres an idea Put Betsy DeVos in an elementary classroom five days a week this fall,pos
7/12/2020 22:43,RT fueiho_boogie_ dont trust anyone not even yourself httpstcoYRqGZhpt9l,neg
7/11/2020 14:30,"RT KevyD_ Entanglo         Entanglamos
Entanglas       Entanglais
Entangla         Entanglan",pos
7/11/2020 12:50,RT itstarekali Good morning everyone We are being productive today and ignoring any sign of negativity or ignorance We control our ener,neg
7/11/2020 4:26,RT itsdiamynd I like being honest Its less work,pos
7/11/2020 4:24,I cant tell if Im actually prepared for this LSAT tomorrow or if I just stopped caring tbh,pos
7/11/2020 0:26,RT choycebrown the fact that men are even allowed to have an opinion on a womans body is annoying,neg
7/10/2020 22:02,RT queenveej Do yall ever think about the fact that Monica Lewinsky had her entire life and career derailed because she was coerced into,neg
7/10/2020 22:01,"RT TheJessieWoo Am I ready to actually watch this
RedTableTalk httpstcoNGvvt0GW8W",pos
7/10/2020 22:01,"RT TheJessieWoo Am I ready to actually watch this
RedTableTalk httpstcoNGvvt0GW8W",pos
7/10/2020 21:58,RT lilariix1 I believe that you should never have to teach someone how you deserve to be loved If they want you they will learn and act,pos
7/10/2020 19:28,RT _AyeNessaPiie my mom just might beat me httpstcoIcKQFGqaSD,pos
7/9/2020 15:24,RT _GlitterAndGlam This is my season for grace For favor This is my season to reap what I have sown,pos
7/9/2020 15:23,RT ashy_kneez REPLACE CURSIVE WRITING WITH SIGN LANGUAGE IN ELEMENTARY SCHOOLS,pos
7/9/2020 14:43,RT 13Killuminati9 The CAREN ACT LMAOOOOOOOOOO OMG THEY ARE FUMING RIGHT NOW This won the Internet for today,neg
7/9/2020 14:42,RT _najab heavenly father I ask for guidance and strength keep me motivated,pos
7/9/2020 14:42,RT kerrywashington Do NOT let the noise die down Go harder for BreonnaTaylor,neg
7/9/2020 14:17,RT finabobinaa maybe hearing bill nye say it will finally make yall listen WEAR A MASK httpstcoAucYq5EQNS,pos
7/9/2020 14:16,RT yahnell_j So I take medically necessary birth control cause my crappy ovaries really act a fool like so many other women Dafuq does,neg
7/9/2020 14:14,RT PaceAnJax Business owners file suit to block RNC events from coming to Jacksonville ActionNewsJax httpstcoViEeWXG1jT,neg
7/9/2020 14:13,RT Y0NGHOTEB0NY Chinese street fashion on a WHOLEEEEEE diff level httpstcofrGHOg0ibA,pos
7/9/2020 14:09,RT Labreezeiana People are upset at stores with signs that day Mask Only Now imagine how it felt when it said Whites Only,neg
7/9/2020 13:52,RT katewallofchina if you as an american student had the PRIVILEGE to study abroad and run around another country drinking and taking pic,pos
7/9/2020 13:50,RT JoshShapiroPA The fight isnt over Birth control is medicine and coverage shouldnt be up to the whim of your employer RT if you agr,neg
7/9/2020 13:49,RT ceekay_5 LOWES IS BLACK OWNED httpstcoiuUTwcY8NK,pos
7/9/2020 13:47,RT AlephAdmin college students are dropping out of inperson classes theyre registered for so that international students can register f,pos
7/9/2020 13:43,RT JoeBiden Four years of Betsy DeVos is more than enough We need a Secretary of Education who is actually a public school educator,pos
7/9/2020 13:43,RT JoeBiden Four years of Betsy DeVos is more than enough We need a Secretary of Education who is actually a public school educator,pos
7/9/2020 13:43,Sis said my time is money I love it httpstcolpYvtAbJtZ,pos
7/8/2020 16:14,RT marcela_elisa BREAKING Harvard MIT Sue Immigration Authorities Over Rule Barring International Students from OnlineOnly Universit,pos
7/5/2020 17:09,RT lvteef I repeat PLEASE do not jokingly vote for this man and split the Dem Vote I repeat PLEASE do not jokingly vote for this man an,pos
9/30/2020 21:34,RT EdMarkey We are going to elect Joe Biden flip the Senate and pass a Green New Deal,pos
9/30/2020 21:31,organizeemma You know I voted for alcohol emm ,pos
9/30/2020 20:13,RT EdMarkey Donald Trump wont condemn white supremacists because he is one,pos
9/30/2020 20:09,jcoleforselma Imagine if i didnt have a white claw in hand on my last day off ,pos
9/30/2020 19:51,Last day off before Election Day dont text busy saving democracy  unless you want to volunteer then by all means please text Biden2020 R6for46 dogsforbiden httpstcooHw96SqCiP,pos
9/30/2020 3:56,RT JoeBiden This This is Donald Trumps America,pos
9/30/2020 2:38,I have serious breathing problems and our cities are underwateron fire but THANK GOD my great grandfather was rich ,pos
9/30/2020 2:27,Why do we even care about the financial impact of environmental protections WHO CARES DO YOU WANT TO HAVE CHILDREN I cant believe some people would rather be rich than give their children the opportunity to breathe clean air,pos
9/29/2020 20:41,ChloePArmstrong 100,pos
9/29/2020 4:17,RT organizeemma Fun fact Did you know that make calls can increase voter turnout by 23 Did you also know that we lost Florida in 2016,pos
9/27/2020 23:20,ABSOLUTELY LOVE TO SEE IT  R6for46 BidenForFL httpstcoQJdGZ0NjIX,pos
9/27/2020 16:25,spaceyyycasey Plz tell me this was Luke,pos
9/27/2020 15:57,RealAmandaPatel I will sing chip on my shoulder until you mute me thats a promise,pos
9/27/2020 13:57,RT TheRock As a political independent amp centrist Ive voted for both parties in the past In this critical presidential election Im en,pos
9/27/2020 13:57,RT TheRock As a political independent amp centrist Ive voted for both parties in the past In this critical presidential election Im en,pos
9/27/2020 1:25,JSabater98 Yes Ill induct you ,neg
9/26/2020 18:20,In many rural areas the local hospital is one of the largest employers Keeping rural hospitals open is critical not only for saving lives but supporting local economies Good thing Biden supports The Save Rural Hospitals Act  BidenForFL R6for46 httpstco9Klz8GWOA8,pos
9/26/2020 14:04,RT chick_in_kiev florida had the most covid deaths in the country yesterday,pos
9/26/2020 12:05,RT ParrishChloe Region 6 has the best volunteer leaders Periodtt Happy GOTV R6for46 httpstcohp3hLQHCHC,pos
9/26/2020 0:06,RT OhNoSheTwitnt WHY ARE PEOPLE ASKING TRUMP IF HELL LEAVE OFFICE IF HE LOSES THE ELECTION AS IF ITS A CHOICE,neg
9/23/2020 16:15,Couldnt help but share this voicemail from my doctors office Reminder we are in this fight for everyone  41days BidenForFL R6for46 teamorange FlaDems httpstcolCY9HNUXrX,neg
9/19/2020 23:06,RT RealAmandaPatel So nice of camcarlyle_dems to help Lilah make some calls httpstcoWliaI05mR8,pos
9/19/2020 21:25,RT JoshuaAHanson We need ur help to elect JoeBiden and KamalaHarris The best way to help RIGHT NOW is through direct voter to voter,pos
9/18/2020 17:07,RealAmandaPatel Ily ,pos
9/18/2020 14:14,spaceyyycasey Lmao what a class that was,pos
9/18/2020 13:41,RT deion____ This is 100 what its like to show up 5 min early to a poli sci class,pos
9/16/2020 19:38,BryanBonnett_ Congratulations ,pos
9/14/2020 16:43,RT JoshuaAHanson Good morning to AndrewGillum Thank you for living your truth doing so will inspire so many others to do the same ,pos
9/14/2020 16:43,RT RealAmandaPatel 50 Days httpstcosmpxZMXlMn,pos
9/13/2020 21:38,JSabater98 ,pos
9/13/2020 21:02,So proud of you for creating this JSabater98 love seeing my twitter full of your gorgeous filterTeamOrange httpstcodbGOvfE1oG,pos
9/13/2020 20:21, Had my first one today  httpstcoLDsV7BQ9qO,pos
9/13/2020 20:21, Had my first one today  httpstcoLDsV7BQ9qO,pos
9/12/2020 21:16,RT RealAmandaPatel Hey yall please welcome and give a follow to the newest member of R6for46 organizeemma  httpstcoT9wcyu,pos
9/11/2020 18:44,KayserEnneking So excited ,pos
9/11/2020 18:44,RT KayserEnneking Join us tomorrow for FL 2020 Victorys event Gilchrist Dixie amp Levy Town Hall With Special Guests Senator Bill Nel,pos
9/9/2020 2:36,RT camcarlyle_dems Want to learn about Joe Bidens plan for rural America AND hear from NelsonForSenate amp KayserEnneking Join us this,pos
9/8/2020 23:27,Want to learn about Joe Bidens plan for rural America AND hear from NelsonForSenate amp KayserEnneking Join us this Saturday httpstcowHvDGwQjR8,pos
9/8/2020 23:20,My favorite part about rural organizing is hearing someone with a thick southern accent tell me how much they hate Trump  ,neg
9/8/2020 19:03,RT steveschale I am not going to litigate a poll that shows Florida tied  It is freaking Florida folks  Nothing is ever going to be eas,neg
9/8/2020 19:01,RT tayaguilera94 Happy birthday to the father of our revolution BernieSanders    httpstcoJImtRavuGS,pos
9/7/2020 14:24,JSabater98 This is actually a really good idea The lack of sleep and virtual isolation has made for some highly entertaining breakdowns and breakthroughs,pos
9/5/2020 23:39,tayaguilera94 40 ,pos
9/5/2020 16:34,RT RealAmandaPatel  been looking for a way to get involved in the campaign to elect JoeBiden and KamalaHarris in Florida Look no fur,neg
9/5/2020 14:32,JoshuaAHanson Someone woke up feeling shady,pos
9/4/2020 19:45,September came with a new profile pic BidenForFL httpstcoKf0CeiuDtn,pos
9/4/2020 1:16,JSabater98 Alone At night,neg
9/3/2020 20:51,One of my vols decided to make my day  httpstco9Dafp7NZeL,pos
9/2/2020 1:37,RT maddenhann huge props to all of team EdMarkey for running a truly game changing campaign outstanding team of young organizers who ar,pos
9/2/2020 0:55,OverItSOover AnnaForFlorida My pronouns are in my bio but thank you,pos
9/2/2020 0:20,AnnaForFlorida is one of the most reachable devoted and empathetic public servants in FL Definitely consider donating to her reelection campaign if youre able to httpstcomxvFhpcgVK httpstcohcu62YcN3U,pos
9/2/2020 0:20,AnnaForFlorida is one of the most reachable devoted and empathetic public servants in FL Definitely consider donating to her reelection campaign if youre able to httpstcomxvFhpcgVK httpstcohcu62YcN3U,pos
9/1/2020 23:58,RT EdMarkey Fairer taxes More jobs Better health care This is what our grassroots movement is fighting for We are tired of watching p,pos
9/1/2020 22:37,audge9129 ,pos
9/1/2020 20:10,Me running to personally tell JoeBiden for the 3rd time today that insert any name would like him to invest in more yard signs fladems httpstcokoIdCuW4Hm,pos
9/1/2020 1:16,RT kassie_fotiadis I am an organizer applying to law school which means that I have spent my day off making an overly complex color coor,pos
9/1/2020 1:11,So thankful for my team tonight Such incredible organizers even better people  RealAmandaPatel DT_Zimmerman saramcnaughton ParrishChloe JoshuaAHanson MichaelDecks78 annabaumstein,pos
8/31/2020 0:11,Feeling  organized  httpstcomrJ2zaGW3y,pos
8/30/2020 0:34,JoshuaAHanson Dumb question,neg
8/29/2020 18:58,JSabater98 so proud of you httpstcobw6G7k3jdT,pos
8/27/2020 22:53,RT natnieIs currently httpstcoW9c8GjwzbG,pos
8/27/2020 12:37,RT ET_Cruiser Thank you for having me out today WinterwayEd Its important to remind people there are at least a few voices of reason i,pos
8/25/2020 15:15,RT JoshuaAHanson Did you know the httpstcoas0JyqZHFm link has been updated and you can NOW sign up to make phone calls to voters in,pos
8/25/2020 12:48,70 days  BidenHarris2020 httpstcoEMlbr1vOAp,pos
8/23/2020 23:32,RT RealAmandaPatel Everyday I stand proud of these amazing organizer in Region 6 but today I am beyond impressed I am in awe of the thin,pos
8/21/2020 2:08,RT JoshuaAHanson COWARD IN CHIEF,neg
8/20/2020 14:14,"RT davidhogg111 Future generations will ask all of us what we did over the next 75 days 

It is up to all of us if we want that to be a",pos
8/18/2020 15:55,Happy primary day All precincts open from 7am7pm FloridaPrimary  httpstcot8ASnIrFGO,pos
8/16/2020 3:26,"RT JoshuaAHanson 
 Gainesville for Biden Caravan 
THIS Thursday at 245  
Be there or be square 
RidenWithBiden",pos
8/16/2020 3:26,"RT JoshuaAHanson 
 Gainesville for Biden Caravan 
THIS Thursday at 245  
Be there or be square 
RidenWithBiden",pos
8/14/2020 23:38,"RT JoshuaAHanson ICYMI FL we have an election on TUESDAY Sign up here our democracy needs YOU  
httpstcoFckt8p1rji
BidenHa",pos
8/14/2020 18:41,AnnaForFlorida fox35orlando eskamani2022 Im here for it and Ill organize for it ,neg
8/12/2020 21:17,Carabelle realizes the importance of voting by mail in both the primary and general elections this year do you  Sign up to help me get out the vote httpstco851F5PCtje httpstcoeQ1Y8lQfQ8,pos
8/9/2020 10:30,RT MichaelDecks78 Our Pets and Policy Discussion was a HUGE success Not only are we ready to vote for a better education policy but our,pos
8/7/2020 21:50,Just talked to a lifelong republican who is voting blue for the first time this year I asked him what changed his mind The man in the White House is not a decent human and Im not going to lose my decency by voting for him fladems ,pos
8/7/2020 15:45,These kitties will be attending our Pets amp Policy event tomorrow at noon will you  come learn about Bidens education policy in the cutest way possible sign up now httpstcou0L6HIcght  httpstcoTSnwEfm3mH,pos
8/7/2020 15:22,RT JoshuaAHanson Demi and I are about to make some calls to make sure everyone got the zoom link for our virtual event tomorrow at Noon,pos
8/5/2020 15:44,"RT JoshuaAHanson Demi and I are enjoying our day off  buttttt
Join us this Saturday at Noon for our Gainesville Pets and Policy event",pos
8/5/2020 5:52,RT CoriBush httpstco1FWav4DQ7U,pos
8/4/2020 15:39,"RT JoshuaAHanson me and my cat this Saturday at Noon Join us 
       
     
      
                       
      ",pos
8/3/2020 23:46,just your vote  httpstcoiFwHGbEVGK,pos
8/3/2020 21:15,"RT JoshuaAHanson Do you
a Have a cute pet you want to show off 
b Want to learn more about JoeBidens plan for educators stu",pos
8/3/2020 15:13,RT EdMarkey Michael Dukakis is a strong progressive leader and a dear friend It was a pleasure to catch up with him Kitty and their fa,pos
8/1/2020 14:57,"RT steveschale In Florida 4 million have requested a ballot  You can join them at httpstcoZ1lkYbqoS5 

1 You will get it at leas",pos
7/25/2020 18:09,RT AldoCPuccini So proud of all my fellow FlaDems organizers for hosting such great Day of Action events today This team is going to fl,pos
